Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
5067071203,2515,cudaLaunchKernel,0,281694,15766,15780,20,darknet
5067074910,1994,cudaLaunchKernel,0,281698,15766,15780,20,darknet
5067077986,1863,cudaLaunchKernel,0,281703,15766,15780,20,darknet
5067103162,2464,cudaLaunchKernel,0,281713,15766,15780,20,darknet
5067106157,1784,cudaLaunchKernel,0,281715,15766,15780,20,darknet
5067109303,1984,cudaLaunchKernel,0,281719,15766,15780,20,darknet
5067112128,2104,cudaLaunchKernel,0,281723,15766,15780,20,darknet
5067116036,1923,cudaLaunchKernel,0,281727,15766,15780,20,darknet
5067118741,1763,cudaLaunchKernel,0,281732,15766,15780,20,darknet
5067121726,1853,cudaLaunchKernel,0,281737,15766,15780,20,darknet
5067163132,191,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,281827,15766,15780,20,darknet
5067168392,80,cudaMemsetAsync,0,281844,15766,15780,20,darknet
5067168682,2104,cudaLaunchKernel,0,281845,15766,15780,20,darknet
5067172219,1863,cudaLaunchKernel,0,281849,15766,15780,20,darknet
5067175034,1904,cudaLaunchKernel,0,281854,15766,15780,20,darknet
5067197085,2344,cudaLaunchKernel,0,281864,15766,15780,20,darknet
5067199980,2214,cudaLaunchKernel,0,281866,15766,15780,20,darknet
5067203286,1843,cudaLaunchKernel,0,281870,15766,15780,20,darknet
5067205971,2224,cudaLaunchKernel,0,281874,15766,15780,20,darknet
5067210079,1793,cudaLaunchKernel,0,281878,15766,15780,20,darknet
5067212633,1774,cudaLaunchKernel,0,281883,15766,15780,20,darknet
5067215709,1923,cudaLaunchKernel,0,281888,15766,15780,20,darknet
5067257295,291,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,281978,15766,15780,20,darknet
5067263146,70,cudaMemsetAsync,0,281995,15766,15780,20,darknet
5067263407,2083,cudaLaunchKernel,0,281996,15766,15780,20,darknet
5067266773,2154,cudaLaunchKernel,0,282000,15766,15780,20,darknet
5067269909,1733,cudaLaunchKernel,0,282005,15766,15780,20,darknet
5067355767,4257,cudaLaunchKernel,0,282015,15766,15780,20,darknet
5067360786,1903,cudaLaunchKernel,0,282017,15766,15780,20,darknet
5067364222,2214,cudaLaunchKernel,0,282021,15766,15780,20,darknet
5067367648,2104,cudaLaunchKernel,0,282025,15766,15780,20,darknet
5067372628,2424,cudaLaunchKernel,0,282029,15766,15780,20,darknet
5067375994,2224,cudaLaunchKernel,0,282034,15766,15780,20,darknet
5067633828,3556,cudaLaunchKernel,0,282039,15766,15780,20,darknet
5067689991,361,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,282129,15766,15780,20,darknet
5067696884,110,cudaMemsetAsync,0,282146,15766,15780,20,darknet
5067697385,2945,cudaLaunchKernel,0,282147,15766,15780,20,darknet
5067702524,2294,cudaLaunchKernel,0,282151,15766,15780,20,darknet
5067705760,1854,cudaLaunchKernel,0,282156,15766,15780,20,darknet
5067743560,6993,cudaLaunchKernel,0,282166,15766,15780,20,darknet
5067751284,1903,cudaLaunchKernel,0,282168,15766,15780,20,darknet
5067754740,2094,cudaLaunchKernel,0,282172,15766,15780,20,darknet
5067758227,2114,cudaLaunchKernel,0,282176,15766,15780,20,darknet
5067762885,1984,cudaLaunchKernel,0,282180,15766,15780,20,darknet
5067765871,1793,cudaLaunchKernel,0,282185,15766,15780,20,darknet
5067768956,1894,cudaLaunchKernel,0,282190,15766,15780,20,darknet
5067813408,331,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,282280,15766,15780,20,darknet
5067819570,90,cudaMemsetAsync,0,282297,15766,15780,20,darknet
5067819900,2324,cudaLaunchKernel,0,282298,15766,15780,20,darknet
5067823637,2054,cudaLaunchKernel,0,282302,15766,15780,20,darknet
5067826673,2003,cudaLaunchKernel,0,282307,15766,15780,20,darknet
5067850186,2314,cudaLaunchKernel,0,282317,15766,15780,20,darknet
5067853011,1954,cudaLaunchKernel,0,282319,15766,15780,20,darknet
5067856127,1893,cudaLaunchKernel,0,282323,15766,15780,20,darknet
5067859383,1803,cudaLaunchKernel,0,282327,15766,15780,20,darknet
5067863080,1933,cudaLaunchKernel,0,282331,15766,15780,20,darknet
5067865935,1843,cudaLaunchKernel,0,282336,15766,15780,20,darknet
5067868930,1764,cudaLaunchKernel,0,282341,15766,15780,20,darknet
5067910066,321,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,282431,15766,15780,20,darknet
5067915456,70,cudaMemsetAsync,0,282448,15766,15780,20,darknet
5067915736,2555,cudaLaunchKernel,0,282449,15766,15780,20,darknet
5067919664,1883,cudaLaunchKernel,0,282453,15766,15780,20,darknet
5067922288,2154,cudaLaunchKernel,0,282458,15766,15780,20,darknet
5067948727,2465,cudaLaunchKernel,0,282468,15766,15780,20,darknet
5067951763,1813,cudaLaunchKernel,0,282470,15766,15780,20,darknet
5067954868,6172,cudaLaunchKernel,0,282474,15766,15780,20,darknet
5067961991,1914,cudaLaunchKernel,0,282478,15766,15780,20,darknet
5067965788,2074,cudaLaunchKernel,0,282482,15766,15780,20,darknet
5067969024,1914,cudaLaunchKernel,0,282487,15766,15780,20,darknet
5067972320,1874,cudaLaunchKernel,0,282492,15766,15780,20,darknet
5068015149,211,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,282582,15766,15780,20,darknet
5068020970,70,cudaMemsetAsync,0,282599,15766,15780,20,darknet
5068021261,4678,cudaLaunchKernel,0,282600,15766,15780,20,darknet
5068027592,2234,cudaLaunchKernel,0,282604,15766,15780,20,darknet
5068030608,1773,cudaLaunchKernel,0,282609,15766,15780,20,darknet
5068033924,2034,cudaLaunchKernel,0,282614,15766,15780,20,darknet
5068036959,1974,cudaLaunchKernel,0,282619,15766,15780,20,darknet
5068081692,250,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,282697,15766,15780,20,darknet
5068082413,230,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,282698,15766,15780,20,darknet
5068088414,160,cudaMemsetAsync,0,282715,15766,15780,20,darknet
5068088805,4708,cudaLaunchKernel,0,282716,15766,15780,20,darknet
5068094716,1953,cudaLaunchKernel,0,282720,15766,15780,20,darknet
5068097911,1894,cudaLaunchKernel,0,282725,15766,15780,20,darknet
5068123008,2384,cudaLaunchKernel,0,282735,15766,15780,20,darknet
5068126043,1844,cudaLaunchKernel,0,282737,15766,15780,20,darknet
5068129349,1954,cudaLaunchKernel,0,282741,15766,15780,20,darknet
5068132215,2073,cudaLaunchKernel,0,282745,15766,15780,20,darknet
5068136182,2024,cudaLaunchKernel,0,282749,15766,15780,20,darknet
5068139227,1824,cudaLaunchKernel,0,282754,15766,15780,20,darknet
5068214005,250,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,282844,15766,15780,20,darknet
5068220657,3437,cudaLaunchKernel,0,282861,15766,15780,20,darknet
5068225486,5089,cudaLaunchKernel,0,282863,15766,15780,20,darknet
5068232409,2204,cudaLaunchKernel,0,282867,15766,15780,20,darknet
5068235434,1944,cudaLaunchKernel,0,282872,15766,15780,20,darknet
5068239021,1813,cudaLaunchKernel,0,282877,15766,15780,20,darknet
5068287891,250,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,282967,15766,15780,20,darknet
5068293842,2044,cudaLaunchKernel,0,282984,15766,15780,20,darknet
5068296206,1924,cudaLaunchKernel,0,282986,15766,15780,20,darknet
5068299472,2214,cudaLaunchKernel,0,282990,15766,15780,20,darknet
5068302728,1984,cudaLaunchKernel,0,282995,15766,15780,20,darknet
5068346228,391,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,283073,15766,15780,20,darknet
5068355605,291,cudaMemsetAsync,0,283102,15766,15780,20,darknet
5068356287,6872,cudaLaunchKernel,0,283103,15766,15780,20,darknet
5068364642,2134,cudaLaunchKernel,0,283107,15766,15780,20,darknet
5068367938,1823,cudaLaunchKernel,0,283112,15766,15780,20,darknet
5068417499,3537,cudaLaunchKernel,0,283122,15766,15780,20,darknet
5068421837,1994,cudaLaunchKernel,0,283124,15766,15780,20,darknet
5068425434,2064,cudaLaunchKernel,0,283128,15766,15780,20,darknet
5068428730,2054,cudaLaunchKernel,0,283132,15766,15780,20,darknet
5068433328,2174,cudaLaunchKernel,0,283136,15766,15780,20,darknet
5068436474,1944,cudaLaunchKernel,0,283141,15766,15780,20,darknet
5068439580,2074,cudaLaunchKernel,0,283146,15766,15780,20,darknet
5068492497,381,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,283224,15766,15780,20,darknet
5068502205,80,cudaMemsetAsync,0,283253,15766,15780,20,darknet
5068502556,2404,cudaLaunchKernel,0,283254,15766,15780,20,darknet
5068506453,2184,cudaLaunchKernel,0,283258,15766,15780,20,darknet
5068509619,1983,cudaLaunchKernel,0,283263,15766,15780,20,darknet
5068533603,2454,cudaLaunchKernel,0,283273,15766,15780,20,darknet
5068536678,1784,cudaLaunchKernel,0,283275,15766,15780,20,darknet
5068540035,2063,cudaLaunchKernel,0,283279,15766,15780,20,darknet
5068543100,2024,cudaLaunchKernel,0,283283,15766,15780,20,darknet
5068546977,1994,cudaLaunchKernel,0,283287,15766,15780,20,darknet
5068550003,2024,cudaLaunchKernel,0,283292,15766,15780,20,darknet
5068553279,1904,cudaLaunchKernel,0,283297,15766,15780,20,darknet
5068593663,231,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,283375,15766,15780,20,darknet
5068603121,180,cudaMemsetAsync,0,283404,15766,15780,20,darknet
5068603521,2305,cudaLaunchKernel,0,283405,15766,15780,20,darknet
5068607148,2054,cudaLaunchKernel,0,283409,15766,15780,20,darknet
5068610003,5821,cudaLaunchKernel,0,283414,15766,15780,20,darknet
5068637023,2394,cudaLaunchKernel,0,283424,15766,15780,20,darknet
5068640019,1883,cudaLaunchKernel,0,283426,15766,15780,20,darknet
5068643385,2064,cudaLaunchKernel,0,283430,15766,15780,20,darknet
5068646380,1934,cudaLaunchKernel,0,283434,15766,15780,20,darknet
5068650257,2004,cudaLaunchKernel,0,283438,15766,15780,20,darknet
5068680062,1984,cudaLaunchKernel,0,283443,15766,15780,20,darknet
5068683468,1994,cudaLaunchKernel,0,283448,15766,15780,20,darknet
5068726488,370,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,283526,15766,15780,20,darknet
5068736827,190,cudaMemsetAsync,0,283555,15766,15780,20,darknet
5068737297,2315,cudaLaunchKernel,0,283556,15766,15780,20,darknet
5068741265,1903,cudaLaunchKernel,0,283560,15766,15780,20,darknet
5068744220,1974,cudaLaunchKernel,0,283565,15766,15780,20,darknet
5068777000,2836,cudaLaunchKernel,0,283575,15766,15780,20,darknet
5068780467,1823,cudaLaunchKernel,0,283577,15766,15780,20,darknet
5068783743,1974,cudaLaunchKernel,0,283581,15766,15780,20,darknet
5068786668,1894,cudaLaunchKernel,0,283585,15766,15780,20,darknet
5068790786,1983,cudaLaunchKernel,0,283589,15766,15780,20,darknet
5068793902,1973,cudaLaunchKernel,0,283594,15766,15780,20,darknet
5068796977,1894,cudaLaunchKernel,0,283599,15766,15780,20,darknet
5068841579,221,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,283677,15766,15780,20,darknet
5068851127,190,cudaMemsetAsync,0,283706,15766,15780,20,darknet
5068851538,2314,cudaLaunchKernel,0,283707,15766,15780,20,darknet
5068855284,2124,cudaLaunchKernel,0,283711,15766,15780,20,darknet
5068858480,1964,cudaLaunchKernel,0,283716,15766,15780,20,darknet
5068861947,1883,cudaLaunchKernel,0,283721,15766,15780,20,darknet
5068865283,1823,cudaLaunchKernel,0,283726,15766,15780,20,darknet
5068920565,180,cudaMemsetAsync,0,283844,15766,15780,20,darknet
5068920975,2194,cudaLaunchKernel,0,283845,15766,15780,20,darknet
5068924742,2224,cudaLaunchKernel,0,283849,15766,15780,20,darknet
5068927758,2013,cudaLaunchKernel,0,283854,15766,15780,20,darknet
5068969384,221,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,283944,15766,15780,20,darknet
5068975415,2184,cudaLaunchKernel,0,283961,15766,15780,20,darknet
5068978211,2113,cudaLaunchKernel,0,283963,15766,15780,20,darknet
5068981597,1903,cudaLaunchKernel,0,283967,15766,15780,20,darknet
5068984893,2825,cudaLaunchKernel,0,283972,15766,15780,20,darknet
5069013375,2435,cudaLaunchKernel,0,283982,15766,15780,20,darknet
5069016391,2013,cudaLaunchKernel,0,283984,15766,15780,20,darknet
5069019867,2114,cudaLaunchKernel,0,283988,15766,15780,20,darknet
5069022863,1933,cudaLaunchKernel,0,283992,15766,15780,20,darknet
5069026890,2104,cudaLaunchKernel,0,283996,15766,15780,20,darknet
5069029896,1883,cudaLaunchKernel,0,284001,15766,15780,20,darknet
5069075299,231,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,284091,15766,15780,20,darknet
5069081050,2274,cudaLaunchKernel,0,284108,15766,15780,20,darknet
5069083675,2264,cudaLaunchKernel,0,284110,15766,15780,20,darknet
5069087311,2004,cudaLaunchKernel,0,284114,15766,15780,20,darknet
5069090287,1983,cudaLaunchKernel,0,284119,15766,15780,20,darknet
5069094044,3536,cudaLaunchKernel,0,284124,15766,15780,20,darknet
5069098842,1884,cudaLaunchKernel,0,284129,15766,15780,20,darknet
5069101988,1904,cudaLaunchKernel,0,284134,15766,15780,20,darknet
5069105254,1733,cudaLaunchKernel,0,284139,15766,15780,20,darknet
5069107919,1763,cudaLaunchKernel,0,284144,15766,15780,20,darknet
5069111476,1913,cudaLaunchKernel,0,284149,15766,15780,20,darknet
5069114361,1693,cudaLaunchKernel,0,284154,15766,15780,20,darknet
5069116785,1744,cudaLaunchKernel,0,284159,15766,15780,20,darknet
5069119240,1753,cudaLaunchKernel,0,284164,15766,15780,20,darknet
5069159664,181,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,284254,15766,15780,20,darknet
5069164623,10069,cudaMemsetAsync,0,284271,15766,15780,20,darknet
5069174912,2114,cudaLaunchKernel,0,284272,15766,15780,20,darknet
5069178349,2063,cudaLaunchKernel,0,284276,15766,15780,20,darknet
5069181504,1964,cudaLaunchKernel,0,284281,15766,15780,20,darknet
5069212662,2925,cudaLaunchKernel,0,284291,15766,15780,20,darknet
5069216188,1834,cudaLaunchKernel,0,284293,15766,15780,20,darknet
5069219595,2023,cudaLaunchKernel,0,284297,15766,15780,20,darknet
5069222660,1934,cudaLaunchKernel,0,284301,15766,15780,20,darknet
5069226748,2063,cudaLaunchKernel,0,284305,15766,15780,20,darknet
5069229623,1863,cudaLaunchKernel,0,284310,15766,15780,20,darknet
5069277721,251,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,284400,15766,15780,20,darknet
5069283763,2594,cudaLaunchKernel,0,284417,15766,15780,20,darknet
5069286758,2124,cudaLaunchKernel,0,284419,15766,15780,20,darknet
5069290275,2153,cudaLaunchKernel,0,284423,15766,15780,20,darknet
5069293200,1984,cudaLaunchKernel,0,284428,15766,15780,20,darknet
5069360424,210,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,284515,15766,15780,20,darknet
5069366054,2374,cudaLaunchKernel,0,284532,15766,15780,20,darknet
5069368749,1893,cudaLaunchKernel,0,284534,15766,15780,20,darknet
5069372285,2134,cudaLaunchKernel,0,284538,15766,15780,20,darknet
5069375401,3326,cudaLaunchKernel,0,284543,15766,15780,20,darknet
5069381623,4939,cudaLaunchKernel,0,284548,15766,15780,20,darknet
5069387764,2725,cudaLaunchKernel,0,284553,15766,15780,20,darknet
5069391821,1794,cudaLaunchKernel,0,284558,15766,15780,20,darknet
5069433368,280,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,284648,15766,15780,20,darknet
5069439188,111,cudaMemsetAsync,0,284665,15766,15780,20,darknet
5069439489,2264,cudaLaunchKernel,0,284666,15766,15780,20,darknet
5069442925,1844,cudaLaunchKernel,0,284670,15766,15780,20,darknet
5069445510,1984,cudaLaunchKernel,0,284675,15766,15780,20,darknet
5069448866,2024,cudaLaunchKernel,0,284680,15766,15780,20,darknet
5069452333,1723,cudaLaunchKernel,0,284685,15766,15780,20,darknet
5069493639,270,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,284775,15766,15780,20,darknet
5069499359,170,cudaMemsetAsync,0,284792,15766,15780,20,darknet
5069499670,2174,cudaLaunchKernel,0,284793,15766,15780,20,darknet
5069503116,2054,cudaLaunchKernel,0,284797,15766,15780,20,darknet
5069506282,1783,cudaLaunchKernel,0,284802,15766,15780,20,darknet
5069531759,2735,cudaLaunchKernel,0,284812,15766,15780,20,darknet
5069535305,1884,cudaLaunchKernel,0,284814,15766,15780,20,darknet
5069538671,1914,cudaLaunchKernel,0,284818,15766,15780,20,darknet
5069541597,2074,cudaLaunchKernel,0,284822,15766,15780,20,darknet
5069545664,1934,cudaLaunchKernel,0,284826,15766,15780,20,darknet
5069548650,1913,cudaLaunchKernel,0,284831,15766,15780,20,darknet
5069590176,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,284921,15766,15780,20,darknet
5069595826,71,cudaMemsetAsync,0,284938,15766,15780,20,darknet
5069596107,2244,cudaLaunchKernel,0,284939,15766,15780,20,darknet
5069599764,2134,cudaLaunchKernel,0,284943,15766,15780,20,darknet
5069602669,2134,cudaLaunchKernel,0,284948,15766,15780,20,darknet
5069624469,2224,cudaLaunchKernel,0,284958,15766,15780,20,darknet
5069627254,1844,cudaLaunchKernel,0,284960,15766,15780,20,darknet
5069630220,1943,cudaLaunchKernel,0,284964,15766,15780,20,darknet
5069633005,1853,cudaLaunchKernel,0,284968,15766,15780,20,darknet
5069636712,1803,cudaLaunchKernel,0,284972,15766,15780,20,darknet
5069639807,1774,cudaLaunchKernel,0,284977,15766,15780,20,darknet
5069683388,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285067,15766,15780,20,darknet
5069688667,181,cudaMemsetAsync,0,285084,15766,15780,20,darknet
5069689048,2464,cudaLaunchKernel,0,285085,15766,15780,20,darknet
5069692815,2144,cudaLaunchKernel,0,285089,15766,15780,20,darknet
5069695840,2094,cudaLaunchKernel,0,285094,15766,15780,20,darknet
5069753366,70,cudaMemsetAsync,0,285212,15766,15780,20,darknet
5069753687,2334,cudaLaunchKernel,0,285213,15766,15780,20,darknet
5069757364,1933,cudaLaunchKernel,0,285217,15766,15780,20,darknet
5069760700,1773,cudaLaunchKernel,0,285222,15766,15780,20,darknet
5069763966,1983,cudaLaunchKernel,0,285227,15766,15780,20,darknet
5069766941,1844,cudaLaunchKernel,0,285232,15766,15780,20,darknet
5069770167,1793,cudaLaunchKernel,0,285237,15766,15780,20,darknet
5069807135,211,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285315,15766,15780,20,darknet
5069807786,241,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285316,15766,15780,20,darknet
5069813096,60,cudaMemsetAsync,0,285333,15766,15780,20,darknet
5069813357,2093,cudaLaunchKernel,0,285334,15766,15780,20,darknet
5069816613,1983,cudaLaunchKernel,0,285338,15766,15780,20,darknet
5069819428,2033,cudaLaunchKernel,0,285343,15766,15780,20,darknet
5069822664,1733,cudaLaunchKernel,0,285348,15766,15780,20,darknet
5069825228,1834,cudaLaunchKernel,0,285353,15766,15780,20,darknet
5069859271,200,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285431,15766,15780,20,darknet
5069859872,170,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285432,15766,15780,20,darknet
5069865172,50,cudaMemsetAsync,0,285449,15766,15780,20,darknet
5069865372,2134,cudaLaunchKernel,0,285450,15766,15780,20,darknet
5069868648,5370,cudaLaunchKernel,0,285454,15766,15780,20,darknet
5069874910,1823,cudaLaunchKernel,0,285459,15766,15780,20,darknet
5069903322,2445,cudaLaunchKernel,0,285470,15766,15780,20,darknet
5069906538,1763,cudaLaunchKernel,0,285472,15766,15780,20,darknet
5069909533,2134,cudaLaunchKernel,0,285476,15766,15780,20,darknet
5069912699,1954,cudaLaunchKernel,0,285480,15766,15780,20,darknet
5069916606,2024,cudaLaunchKernel,0,285484,15766,15780,20,darknet
5069919642,1874,cudaLaunchKernel,0,285489,15766,15780,20,darknet
5069957922,201,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285567,15766,15780,20,darknet
5069958584,200,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285568,15766,15780,20,darknet
5069964655,190,cudaMemsetAsync,0,285585,15766,15780,20,darknet
5069965066,2604,cudaLaunchKernel,0,285586,15766,15780,20,darknet
5069969023,2284,cudaLaunchKernel,0,285590,15766,15780,20,darknet
5069972149,2134,cudaLaunchKernel,0,285595,15766,15780,20,darknet
5069995261,2595,cudaLaunchKernel,0,285606,15766,15780,20,darknet
5069998367,2154,cudaLaunchKernel,0,285608,15766,15780,20,darknet
5070001843,2214,cudaLaunchKernel,0,285612,15766,15780,20,darknet
5070004929,2214,cudaLaunchKernel,0,285616,15766,15780,20,darknet
5070008866,2224,cudaLaunchKernel,0,285620,15766,15780,20,darknet
5070012192,2054,cudaLaunchKernel,0,285625,15766,15780,20,darknet
5070050332,301,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285703,15766,15780,20,darknet
5070051024,180,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285704,15766,15780,20,darknet
5070056253,171,cudaMemsetAsync,0,285721,15766,15780,20,darknet
5070056614,2314,cudaLaunchKernel,0,285722,15766,15780,20,darknet
5070060221,2464,cudaLaunchKernel,0,285726,15766,15780,20,darknet
5070063567,2424,cudaLaunchKernel,0,285731,15766,15780,20,darknet
5070110824,3536,cudaLaunchKernel,0,285742,15766,15780,20,darknet
5070115001,2134,cudaLaunchKernel,0,285744,15766,15780,20,darknet
5070118368,2204,cudaLaunchKernel,0,285748,15766,15780,20,darknet
5070121604,2153,cudaLaunchKernel,0,285752,15766,15780,20,darknet
5070126282,2545,cudaLaunchKernel,0,285756,15766,15780,20,darknet
5070129698,2295,cudaLaunchKernel,0,285761,15766,15780,20,darknet
5070170393,391,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285839,15766,15780,20,darknet
5070171225,210,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,285840,15766,15780,20,darknet
5070176915,90,cudaMemsetAsync,0,285857,15766,15780,20,darknet
5070177286,2515,cudaLaunchKernel,0,285858,15766,15780,20,darknet
5070181253,2324,cudaLaunchKernel,0,285862,15766,15780,20,darknet
5070184880,2274,cudaLaunchKernel,0,285867,15766,15780,20,darknet
5070188677,3296,cudaLaunchKernel,0,285872,15766,15780,20,darknet
5070192955,2054,cudaLaunchKernel,0,285877,15766,15780,20,darknet
5070196161,3216,cudaLaunchKernel,0,285882,15766,15780,20,darknet
5070200388,2124,cudaLaunchKernel,0,285887,15766,15780,20,darknet
5070203464,2094,cudaLaunchKernel,0,285892,15766,15780,20,darknet
5070206500,2033,cudaLaunchKernel,0,285897,15766,15780,20,darknet
5070209275,2003,cudaLaunchKernel,0,285902,15766,15780,20,darknet
5070212230,2224,cudaLaunchKernel,0,285907,15766,15780,20,darknet
5070215286,2024,cudaLaunchKernel,0,285912,15766,15780,20,darknet
5070219023,11591,cudaMemcpyAsync,0,285917,15766,15780,20,darknet
5070231826,2194,cudaLaunchKernel,0,285923,15766,15780,20,darknet
5070257764,2855,cudaLaunchKernel,0,285934,15766,15780,20,darknet
5070261180,2234,cudaLaunchKernel,0,285936,15766,15780,20,darknet
5070264667,2114,cudaLaunchKernel,0,285940,15766,15780,20,darknet
5070267762,2234,cudaLaunchKernel,0,285944,15766,15780,20,darknet
5070272020,2405,cudaLaunchKernel,0,285948,15766,15780,20,darknet
5070275466,2215,cudaLaunchKernel,0,285953,15766,15780,20,darknet
5070278993,2204,cudaLaunchKernel,0,285958,15766,15780,20,darknet
5070282219,5730,cudaLaunchKernel,0,285963,15766,15780,20,darknet
5070333664,320,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,286053,15766,15780,20,darknet
5070339474,90,cudaMemsetAsync,0,286070,15766,15780,20,darknet
5070340135,3086,cudaLaunchKernel,0,286071,15766,15780,20,darknet
5070345305,3857,cudaLaunchKernel,0,286075,15766,15780,20,darknet
5070350525,2825,cudaLaunchKernel,0,286080,15766,15780,20,darknet
5070382904,9347,cudaLaunchKernel,0,286090,15766,15780,20,darknet
5070392973,2103,cudaLaunchKernel,0,286092,15766,15780,20,darknet
5070396439,2254,cudaLaunchKernel,0,286096,15766,15780,20,darknet
5070399685,2174,cudaLaunchKernel,0,286100,15766,15780,20,darknet
5070404374,2344,cudaLaunchKernel,0,286104,15766,15780,20,darknet
5070407880,2174,cudaLaunchKernel,0,286109,15766,15780,20,darknet
5070453724,321,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,286199,15766,15780,20,darknet
5070459505,100,cudaMemsetAsync,0,286216,15766,15780,20,darknet
5070459866,2695,cudaLaunchKernel,0,286217,15766,15780,20,darknet
5070464083,2194,cudaLaunchKernel,0,286221,15766,15780,20,darknet
5070467259,2064,cudaLaunchKernel,0,286226,15766,15780,20,darknet
5070493598,2895,cudaLaunchKernel,0,286236,15766,15780,20,darknet
5070497034,2274,cudaLaunchKernel,0,286238,15766,15780,20,darknet
5070500480,2214,cudaLaunchKernel,0,286242,15766,15780,20,darknet
5070503756,2194,cudaLaunchKernel,0,286246,15766,15780,20,darknet
5070507874,2304,cudaLaunchKernel,0,286250,15766,15780,20,darknet
5070511190,2064,cudaLaunchKernel,0,286255,15766,15780,20,darknet
5070553939,320,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,286345,15766,15780,20,darknet
5070559529,210,cudaMemsetAsync,0,286362,15766,15780,20,darknet
5070559950,2484,cudaLaunchKernel,0,286363,15766,15780,20,darknet
5070563767,2324,cudaLaunchKernel,0,286367,15766,15780,20,darknet
5070567063,2184,cudaLaunchKernel,0,286372,15766,15780,20,darknet
5070589214,2454,cudaLaunchKernel,0,286382,15766,15780,20,darknet
5070592199,2144,cudaLaunchKernel,0,286384,15766,15780,20,darknet
5070595475,2204,cudaLaunchKernel,0,286388,15766,15780,20,darknet
5070598661,2144,cudaLaunchKernel,0,286392,15766,15780,20,darknet
5070602648,2214,cudaLaunchKernel,0,286396,15766,15780,20,darknet
5070605634,2044,cudaLaunchKernel,0,286401,15766,15780,20,darknet
5070647140,321,cudaOccupancyMaxActiveBlocksPerMultiprocessor,0,286491,15766,15780,20,darknet
5070652921,70,cudaMemsetAsync,0,286508,15766,15780,20,darknet
5070653181,2324,cudaLaunchKernel,0,286509,15766,15780,20,darknet
5070656758,2204,cudaLaunchKernel,0,286513,15766,15780,20,darknet
5070660244,2084,cudaLaunchKernel,0,286518,15766,15780,20,darknet
5070663560,2154,cudaLaunchKernel,0,286523,15766,15780,20,darknet
5070666456,2103,cudaLaunchKernel,0,286528,15766,15780,20,darknet
5070669361,2054,cudaLaunchKernel,0,286533,15766,15780,20,darknet
5070672507,2033,cudaLaunchKernel,0,286538,15766,15780,20,darknet
5070675352,2044,cudaLaunchKernel,0,286543,15766,15780,20,darknet
5070678107,2104,cudaLaunchKernel,0,286548,15766,15780,20,darknet
5070681042,2014,cudaLaunchKernel,0,286553,15766,15780,20,darknet
5070683767,1994,cudaLaunchKernel,0,286558,15766,15780,20,darknet
5070686603,2094,cudaLaunchKernel,0,286563,15766,15780,20,darknet
5070689748,9538,cudaMemcpyAsync,0,286568,15766,15780,20,darknet
5070700719,2194,cudaLaunchKernel,0,286574,15766,15780,20,darknet
5070725885,2725,cudaLaunchKernel,0,286584,15766,15780,20,darknet
5070729141,2104,cudaLaunchKernel,0,286586,15766,15780,20,darknet
5070732637,2174,cudaLaunchKernel,0,286590,15766,15780,20,darknet
5070735693,2124,cudaLaunchKernel,0,286594,15766,15780,20,darknet
